symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
002792.SZ,通宇通讯,29.1,943286.5,2744.9637150000003,0.0,0,0.0,0.0,0,0.0,0.0,2,-163.13447532902026,-176.39097910582987,3,-176.39097910582987,False,False,False,True,False,False,0,0,0,0,False,False,35.766760310740025,192.46070619443398
002795.SZ,永和智控,6.64,273583.24,181.65927136,0.0,0,0.0,0.0,0,0.0,0.0,1,-100.25066553402398,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-4.796867351933448,109.34890900161366
002769.SZ,普路通,12.94,216839.48,280.59028711999997,0.0,0,0.0,0.0,0,0.0,-147.48660825978052,3,-147.48660825978052,-200.00000000000003,2,-200.00000000000003,False,False,True,True,False,True,0,0,0,0,False,False,218.7531973982315,229.18888741974817
002774.SZ,快意电梯,9.34,119478.0,111.59245200000001,145.86111645044164,4,145.86111645044164,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,1,1,1,True,True,-53.71794871794879,-148.00557880055803
002805.SZ,丰元股份,16.77,176706.04,296.33602908,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-187.94979763228875,False,False,False,True,False,False,0,0,1,0,True,False,-153.0368681109845,28.581877937094806
002756.SZ,永兴材料,45.5,169456.48,771.0269840000001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-159.4696107523133,False,False,False,True,False,False,0,0,0,0,False,False,-55.99480326651847,38.313708387847065
002721.SZ,金一文化,3.09,455502.0,140.750118,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,1,0,1,1,True,True,-145.48802946593014,-175.3566796368356
002758.SZ,浙农股份,9.75,139614.75,136.12438125,0.0,0,0.0,0.0,0,0.0,0.0,1,-158.73961629845482,0.0,2,-163.55978883217983,False,False,False,True,False,False,0,0,0,0,False,False,-32.69896193771664,96.16045845272195
002807.SZ,江阴银行,4.6,448850.38,206.4711748,145.12798658254724,5,145.12798658254724,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,0,True,False,-154.2184017828726,-47.94182023582617
002831.SZ,裕同科技,28.88,95187.65,274.9019332,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-116.42384635610792,False,False,False,True,False,False,0,0,1,0,True,False,-111.11111111111163,81.51775318556258
