symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
600926.SH,杭州银行,15.22,372737.39,567.3063075800001,126.6538891926558,3,126.6538891926558,0.0,0,0.0,True,False,False,0,0,1,0,True,False,-130.01658374792677,-67.7880571909162
600967.SH,内蒙一机,15.91,283753.8,451.45229579999994,0.0,3,124.99785331774792,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-122.20897894318654,-187.81605433270556
600874.SH,创业环保,5.87,184685.24,108.41023588,119.67118991573764,4,119.67118991573764,0.0,0,0.0,True,False,False,0,0,0,0,False,False,-109.99999999999821,-87.6206896551725
601059.SH,信达证券,17.79,180121.16,320.43554364,0.0,4,161.75734970349757,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-79.87179487179495,-211.61434744130398
601006.SH,大秦铁路,5.42,861789.67,467.09000114,0.0,0,0.0,183.46182233431435,4,183.46182233431435,False,True,False,0,0,2,1,True,True,-131.8675352877313,-133.33333333333363
601098.SH,中南传媒,11.29,150569.46,169.99292033999998,0.0,0,0.0,0.0,2,155.80998335223148,False,True,False,0,1,0,1,False,True,108.79120879120764,-132.05918618988906
601077.SH,渝农商行,6.26,742492.22,464.80012972,134.5709360406846,5,134.5709360406846,152.83611567010516,1,152.83611567010516,True,False,False,1,0,1,0,True,False,-157.12335958005275,-104.63499420625689
601136.SH,首创证券,19.25,110167.42,212.0722835,187.96693100721694,3,187.96693100721694,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-131.70562770562765,-138.51017585457416
601216.SH,君正集团,4.73,492336.03,232.87494219000004,0.0,4,200.0,200.0,3,200.0,True,True,True,1,0,1,1,True,True,-80.70175438596546,-175.27910685805435
601288.SH,农业银行,7.49,2803392.23,2099.74078027,156.39382085830843,4,156.39382085830843,0.0,0,0.0,True,False,False,1,0,1,0,True,False,-251.75641449179705,16.243820729664552
601668.SH,中国建筑,5.18,1350537.51,699.5784301799999,0.0,0,0.0,127.89465573496787,2,127.89465573496787,False,True,False,0,1,1,1,True,True,-71.88081936685244,-141.58480681074033
601658.SH,邮储银行,5.4,1128498.0,609.38892,182.79066376559587,5,182.79066376559587,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-117.42720556279907,-164.82977038796534
601699.SH,潞安环能,12.47,352540.61,439.61814067,0.0,4,101.49264972475792,0.0,0,0.0,True,False,False,1,0,1,1,True,True,-102.51914052852561,-140.8899087408346
601816.SH,京沪高铁,5.11,828405.51,423.31521561000005,0.0,0,0.0,0.0,2,193.85464166259908,False,True,False,0,0,0,1,False,True,-30.084957521237243,-54.13839891451784
601865.SH,福莱特,15.57,275963.5,429.67516950000004,0.0,3,128.45499920498872,0.0,0,0.0,True,False,False,1,0,1,1,True,True,-70.76313181367686,-136.1355514479358
601800.SH,中国交建,8.4,141723.65,119.04786599999998,142.0209264067432,4,142.0209264067432,194.84686716188926,3,194.84686716188926,True,True,True,0,0,1,1,True,True,-196.97828139754665,-158.8466345295483
601990.SH,南京证券,7.93,136818.44,108.49702291999999,0.0,3,165.906398341766,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-99.29078014184392,-163.93140328231598
601975.SH,招商南油,3.04,627676.55,190.81367120000002,0.0,4,136.7674331049715,0.0,0,0.0,True,False,False,1,0,2,1,True,True,-82.35294117647034,-132.33830845771115
601995.SH,中金公司,34.89,151786.44,529.5828891599999,120.06024652862114,3,120.06024652862114,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-131.86139221097736,-160.08924587237877
601828.SH,美凯龙,2.88,980584.87,282.40844255999997,0.0,1,162.86051297569574,200.0,2,200.0,False,True,False,0,0,0,0,False,False,62.6865671641789,45.584299732381716
601933.SH,永辉超市,5.05,12061143.11,6090.87727055,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,92.77309323043214,75.93198763411512
603195.SH,公牛集团,43.06,26039.22,112.12488132000001,0.0,2,118.93636219290536,182.32905481784164,2,182.32905481784164,False,True,False,0,0,1,1,True,True,31.525531240088487,-127.76176753121993
