symbol,company_name,signals,price,volume,turnover,pink_daily,blue_daily,pink_weekly,blue_weekly,lired_daily,lired_weekly,DIF,DEA,MACD,EMAMACD,V1,V2,V3,V4
CNRG,SPDR S&P Kensho Clean Power ETF,"日BLUE>150(4天), , 周BLUE>150(2周)",47.05,1065.0,50108.25,23.565875051388815,0.0,14.01243752643064,0.0,0,0,-2.375674691384482,-2.5637328402299464,0.37611629769092847,-0.08520783037913829,0.45980487804878045,-0.03600803234857047,-0.040513030800219785,0.0004955498296814242
CNMD,CONMED Corporation,"日BLUE>150(4天), , 周BLUE>150(5周)",48.3,89029.0,4300100.7,3.1417485667870038,0.0,3.913421872023674,200.0,0,0,-4.266857641339023,-2.8796377286672645,-2.7744398253435163,-2.4749173017929333,0.4704146341463415,-0.07064313456069637,-0.06198766659909928,-0.0009521014757756803
CPRJ,Calamos Russell 2000 Structured Alt Protection ETF - July,"日PINK上穿10, , 周PINK上穿10",24.3525,361.0,8791.2525,9.642811253325473,0.0,4.193551735354609,0.0,0,0,-0.2747095662158543,-0.257082832538372,-0.035253467354964596,-0.06949399822298752,0.2375487804878049,-0.0042370659753575846,-0.004427323517114003,2.0928329593206033e-05
CPSI,COMPUTER PROGRAMS & SYSTEMS INC,"周BLUE>150(3周), 倍量柱(1次)",9.19,534996.0,4916613.239999999,15.03967784670364,0.0,3.929915088060861,0.0,0,0,-0.4204333483517946,-0.266449347677117,-0.3079680013493552,-0.29622600647709657,0.09165853658536585,-0.006326572597556326,-0.005986558878177376,-3.740150913168457e-05
CTNT,CTNT Stock,"日BLUE>150(3天), , 周BLUE>150(2周)",1.3081,3473.0,4543.031300000001,10.194384228922546,0.0,1.6922660658905342,0.0,0,0,-0.1233721900737883,-0.14909170486669937,0.05143902958582214,0.04211459004309928,0.01289609756097561,-0.00202521138571554,-0.0022342081558002665,2.2989644709319903e-05
CVRD,Madison Covered Call ETF,"日BLUE>150(3天), , 周BLUE>150(5周), 黄金柱(1次), 倍量柱(1次)",16.3538,12.0,196.2456,30.003192695944986,0.0,16.619208710958993,0.0,0,0,-0.5964364397946298,-0.5631410769941431,-0.06659072560097345,-0.2091057739191561,0.15954926829268293,-0.008802139846153217,-0.009619249700445837,8.988208397218811e-05
DCAP,Unity Wealth Partners Dynamic Capital Appreciation & Options ETF,"日BLUE>150(4天), , 周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",18.34,5.0,91.7,33.063343636093556,0.0,21.691973969631242,0.0,0,0,-0.5428131723467722,-0.5998927030441529,0.1141590613947614,-0.00971631248148603,0.17892682926829268,-0.008073027964932533,-0.009150153208410191,0.00011848377678254239
DEEP,Acquirers Deep Value ETF,"日BLUE>150(4天), , 周BLUE>150(4周), 倍量柱(1次)",27.98,818.0,22887.64,19.173286828388314,0.0,11.332707392178781,0.0,0,0,-1.398441269831089,-1.3208778539448554,-0.15512683177246744,-0.4088927677098467,0.27314878048780483,-0.02121359311510662,-0.022659596974803166,0.00015906042456661988
DEEP,Acquirers Deep Value ETF,"日BLUE>150(4天), , 周BLUE>150(4周), 倍量柱(1次)",27.98,818.0,22887.64,19.173286828388314,0.0,11.332707392178781,0.0,0,0,-1.398441269831089,-1.3208778539448554,-0.15512683177246744,-0.4088927677098467,0.27314878048780483,-0.02121359311510662,-0.022659596974803166,0.00015906042456661988
DEHP,Dimensional Emerging Markets High Profitability ETF,"日BLUE>150(3天), , 周BLUE>150(2周)",24.3201,19068.0,463735.6668,53.587125202795534,0.0,34.41717761484714,0.0,0,0,-0.46463116492731515,-0.5153160222229481,0.10136971459126598,-0.1775997880163687,0.23741512195121953,-0.0057181523423635305,-0.00794507960775822,0.0002449619991934158
DEHP,Dimensional Emerging Markets High Profitability ETF,"日BLUE>150(3天), , 周BLUE>150(2周)",24.3201,19068.0,463735.6668,53.587125202795534,0.0,34.41717761484714,0.0,0,0,-0.46463116492731515,-0.5153160222229481,0.10136971459126598,-0.1775997880163687,0.23741512195121953,-0.0057181523423635305,-0.00794507960775822,0.0002449619991934158
DEEP,Acquirers Deep Value ETF,"日BLUE>150(4天), , 周BLUE>150(4周), 倍量柱(1次)",27.98,818.0,22887.64,19.173286828388314,0.0,11.332707392178781,0.0,0,0,-1.398441269831089,-1.3208778539448554,-0.15512683177246744,-0.4088927677098467,0.27314878048780483,-0.02121359311510662,-0.022659596974803166,0.00015906042456661988
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046,"日PINK上穿10, 日BLUE>150(5天), , 周BLUE>150(2周), 倍量柱(2次)",14.35,2127.0,30522.45,9.403782450816404,0.0,0.024675910057462946,0.0,0,0,-0.42324589825412673,-0.43233169729537774,0.018171598082502016,-0.01835601498300503,0.14117268292682927,-0.006076717460623604,-0.006398970373523837,3.5447820419025645e-05
DIVP,Cullen Enhanced Equity Income ETF,"日BLUE>150(3天), , 周BLUE>150(2周), 倍量柱(1次)",24.34,1514.0,36850.76,41.12072873196657,0.0,29.715633917649352,0.0,0,0,-0.6136319000315105,-0.5526573626276768,-0.12194907480766726,-0.35732615955049674,0.23717073170731706,-0.008392708550090361,-0.009862888430894843,0.000161719786888493
DOGG,FT Vest DJIA Dogs 10 Target Income ETF,"日BLUE>150(3天), , 周BLUE>150(2周)",19.7,4203.0,82799.09999999999,35.43062464807636,0.0,29.857266980908236,0.0,0,0,-0.36480146037330385,-0.32911340806253303,-0.07137610462154165,-0.22080831881583196,0.19182926829268293,-0.004824270147920501,-0.005681862801262935,9.433519186766773e-05
DNUT,"Krispy Kreme, Inc. Common Stock","日BLUE>150(3天), , 周BLUE>150(6周)",4.045,553990.0,2240889.55,1.9328884871290428,0.0,2.3045123819136575,189.35542971508767,0,0,-0.6853369406181349,-0.7366160125318759,0.10255814382748207,0.07787732970144025,0.03929268292682927,-0.011319897487411273,-0.0117770654729954,5.0288478414253875e-05
DQ,Daqo New Energy Corp. American Depositary Shares (each representing 5 Ordinary Shares),"日BLUE>150(5天), 周PINK上穿10, , 倍量柱(1次)",13.6087,233307.0,3175004.9709,10.034209435063161,0.0,5.0821025314983785,0.0,0,0,-1.8341870498364408,-1.5198005219047612,-0.6287730558633591,-0.8828481043621359,0.1342619512195122,-0.027699377606287073,-0.028110347178322163,4.5206652923859904e-05
DOOO,BRP Inc. Common Subordinate Voting Shares,"日PINK上穿10, 周BLUE>150(6周)",32.975,49200.0,1622370.0,9.508747592892513,0.0,5.329015545884753,0.0,0,0,-1.643218350215001,-1.6235893495319935,-0.039258001366015094,0.4399174064863409,0.3229756097560976,-0.028590312174772592,-0.02505191598855802,-0.00038922358048360277
DSMC,Distillate Small/Mid Cash Flow ETF,"日BLUE>150(3天), , 周BLUE>150(4周), 倍量柱(1次)",28.94,10145.0,293596.3,28.174254962370846,0.0,15.067733758700749,0.0,0,0,-1.2147014895640496,-1.1571111395957743,-0.11518069993655056,-0.3462310730127164,0.2820243902439024,-0.01871641487716552,-0.020288969150094538,0.00017298097002219182
DUKX,Ocean Park International ETF,"日BLUE>150(3天), , 周BLUE>150(4周), 倍量柱(1次)",21.32,309.0,6587.88,9.529300531525013,0.0,4.964039830363314,0.0,0,0,-0.8824580750236386,-0.7125116346347695,-0.33989288077773816,-0.5644888416772027,0.208,-0.012916028014804598,-0.013666732075210027,8.257744664459714e-05
DUKQ,Ocean Park Domestic ETF,"日BLUE>150(4天), , 周BLUE>150(3周), 倍量柱(1次)",22.85,4400.0,100540.0,6.482794364849412,0.0,3.516255241068576,200.0,0,0,-1.0287024980691442,-0.9363878152730813,-0.18462936559212562,-0.3744751305968337,0.223,-0.01572885528643611,-0.016558895042130452,9.130437312637758e-05
DULL,MicroSectors Gold -3x Inverse Leveraged ETN,"日BLUE>150(3天), , 周BLUE>150(3周), 倍量柱(1次)",4.24,108066.0,458199.84,1.377354155717569,0.0,3.538140779485299,164.01288926382435,0,0,-0.5642574346586988,-0.4162643733253101,-0.2959861226667775,-0.2016359324728046,0.041205365853658533,-0.009730595991033882,-0.008340895331148842,-0.00015286707258735437
DYFI,IDX Dynamic Fixed Income ETF,"周BLUE>150(4周), 倍量柱(1次)",22.845,6470.0,147807.15,52.27245465386082,0.0,36.448130104740116,0.0,0,0,-0.137973488099842,-0.10399288924573835,-0.0679611977082073,-0.07336078588600872,0.22287829268292683,-0.002174417473033735,-0.0021133483847924593,-6.717599706540338e-06
EAFG,Pacer Developed Markets Cash Cows Growth Leaders ETF,"日BLUE>150(4天), , 周BLUE>150(2周), 倍量柱(1次)",18.9316,2.0,37.8632,57.23118258884779,0.0,35.452960325441474,0.0,0,0,-0.3426350340091098,-0.45998680600394654,0.23470354398967352,-0.031961411265526735,0.18469853658536584,-0.003863709684311989,-0.006389258223069582,0.0002778103392633352
EBIT,Harbor AlphaEdge Small Cap Earners ETF,"周BLUE>150(4周), 倍量柱(2次)",27.3281,659.0,18009.2179,22.9735185626582,0.0,11.830757881502167,0.0,0,0,-1.142777684094753,-1.0427374473235078,-0.20008047354249037,-0.4360038281329607,0.2660592682926829,-0.01754565518292106,-0.018875053791522427,0.0001462338469461503
ECCF,Eagle Point Credit Company Inc. 8.00% Series F Term Preferred Stock due 2029,"日BLUE>150(3天), , 周BLUE>150(3周), 倍量柱(1次)",24.2479,4536.0,109988.4744,22.9760368102604,0.0,12.525256211695556,200.0,0,0,-0.2577740804380255,-0.1737272592573217,-0.16809364236140767,-0.17959136481934937,0.23683146341463418,-0.004032903881716288,-0.0037728352126136684,-2.860755360128812e-05
ECML,Euclidean Fundamental Value ETF,"日BLUE>150(3天), , 周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",28.57,218036.0,6229288.5200000005,30.606158852500606,0.0,15.787525668728815,0.0,0,0,-0.8717897441958016,-0.8397861153231655,-0.06400725774527216,-0.2742217058106781,0.2784878048780488,-0.013203902440259152,-0.014649489044161157,0.0001590145264292206
EFAA,Invesco MSCI EAFE Income Advantage ETF,"日BLUE>150(3天), , 周BLUE>150(2周)",48.274,5913.0,285444.162,41.178682640857176,0.0,36.82616033755276,0.0,0,0,-0.42314257416338563,-0.6660518646806882,0.4858185810346052,-0.07188941134435856,0.47065365853658536,-0.0035755467714886358,-0.00805719036105505,0.0004929807948523055
EMC,Global X Emerging Markets Great Consumer ETF,"周BLUE>150(2周), 倍量柱(2次)",24.9982,8812.0,220284.1384,53.86352090929746,0.0,29.745373222633184,0.0,0,0,-0.5381720523302178,-0.5125199883317348,-0.05130412799696593,-0.32288761922114256,0.24406243902439026,-0.007067773703424818,-0.008952187912720972,0.00020728556302257697
EQLS,Simplify Market Neutral Equity Long/Short ETF,"周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",21.7551,26505.0,576618.9255,55.43804711339658,0.0,54.56898900365725,0.0,0,0,0.2781962115695933,0.20423242138356523,0.1479275803720561,0.2377652496695315,0.21209804878048777,0.0038781419328459688,0.004260718995514195,-4.208347689350485e-05
ESIX,SPDR S&P SmallCap 600 ESG ETF,"日BLUE>150(3天), , 周BLUE>150(3周), 黄金柱(1次), 倍量柱(1次)",26.08,445.0,11605.599999999999,26.473823422507163,0.0,12.906584078921936,0.0,0,0,-1.1290424591642712,-1.1174629881904798,-0.023158941947582612,-0.24758045479102148,0.25453658536585366,-0.017157689726347236,-0.018862278170771008,0.00018750472888661492
EVHY,Eaton Vance High Yield ETF,"日BLUE>150(4天), , 周BLUE>150(2周), 倍量柱(1次)",51.97,962.0,49995.14,56.121019509091454,0.0,31.264459237855757,0.0,0,0,-0.30377084570636015,-0.36944140863203806,0.13134112585135582,-0.07467981480975457,0.506780243902439,-0.003887219577055956,-0.005791671531951176,0.0002094897150384742
EVAX,Evaxion Biotech A/S American Depositary Share,"日PINK上穿10, 周BLUE>150(5周)",1.265,40784.0,51591.759999999995,7.532081973246824,0.0,0.6652386914158273,0.0,0,0,-0.2549767436827932,-0.26322546567813926,0.016497443990692084,0.014895441547841764,0.012426829268292682,-0.004589051393340048,-0.004728437182399952,1.533243679658943e-05
EVTV,"Envirotech Vehicles, Inc. Common Stock","日PINK上穿10, 周BLUE>150(6周), 倍量柱(2次)",0.2304,61438.0,14155.3152,5.854798357108929,132.81219887215974,0.32452814897997645,191.7304462046639,0,0,-0.021337375107968404,-0.031328325829756656,0.019981901443576505,0.02681521558698957,0.002297073170731707,-0.0004932516866480497,-0.0005178077696384035,2.7011691289389126e-06
FBUF,Fidelity Dynamic Buffered Equity ETF,"周BLUE>150(2周), 倍量柱(2次)",25.5859,1499.0,38353.2641,52.09076952781896,0.0,41.22934773442992,0.0,0,0,-0.38940450376884783,-0.4051097653930431,0.031410523248390554,-0.018110081938702186,0.24950658536585363,-0.005829945628294642,-0.006285353013656288,5.009481238978115e-05
FCFY,First Trust S&P 500 Diversified Free Cash Flow ETF,"日BLUE>150(3天), , 周BLUE>150(2周), 倍量柱(3次)",21.15,105.0,2220.75,25.21983776879391,0.0,15.642125370523377,0.0,0,0,-0.8803582121261933,-0.862545222571143,-0.03562597911010057,-0.22372420054036807,0.20634146341463414,-0.013115610852065585,-0.014094701254988568,0.00010769994432152817
FFLV,Fidelity Fundamental Large Cap Value ETF,"日BLUE>150(3天), , 周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",20.4473,7782.0,159120.88859999998,44.03954897701164,0.0,18.911850581385625,0.0,0,0,-0.45588990539035734,-0.4510968664665078,-0.009586077847699048,-0.17931820338611792,0.1992719512195122,-0.006399149842055363,-0.007575699286308033,0.00012942043886779371
FGN,"F&G Annuities & Life, Inc. 7.950% Senior Notes due 2053","日BLUE>150(4天), , 周BLUE>150(3周)",25.1,15461.0,388071.10000000003,27.690388909249318,0.0,15.997143339507698,0.0,0,0,-0.38428612519486904,-0.39033799354241416,0.01210373669509024,-0.11365269046997899,0.24492682926829265,-0.00556629802638689,-0.006645954400178036,0.00011876220111702601
FHYS,Federated Hermes Short Duration High Yield ETF,"周BLUE>150(3周), 倍量柱(2次)",22.635,32153.0,727783.155,45.035938134184235,0.0,14.342082575344778,0.0,0,0,-0.15223122401485867,-0.1570940437975271,0.009725639565336841,-0.05699949682524149,0.22063414634146344,-0.0020968860443581205,-0.0026734134725697987,6.34180171032846e-05
FISK,"Empire State Realty OP, L.P. Series 250","日PINK上穿10, 周BLUE>150(5周), 倍量柱(3次)",7.42,1475.0,10944.5,8.527254655979755,0.0,3.4555666645017897,0.0,0,0,-0.5212127581935562,-0.5311491220982426,0.01987272780937288,-0.036658361067305606,0.07239024390243902,-0.008371607335478662,-0.008757087738956244,4.240284438253399e-05
FISK,"Empire State Realty OP, L.P. Series 250","日PINK上穿10, 周BLUE>150(5周), 倍量柱(3次)",7.42,1475.0,10944.5,8.527254655979755,0.0,3.4555666645017897,0.0,0,0,-0.5212127581935562,-0.5311491220982426,0.01987272780937288,-0.036658361067305606,0.07239024390243902,-0.008371607335478662,-0.008757087738956244,4.240284438253399e-05
FLCG,Federated Hermes MDT Large Cap Growth ETF,"日BLUE>150(3天), , 周BLUE>150(2周), 倍量柱(1次)",24.29,4375.0,106268.75,29.893474420607376,0.0,,0.0,0,0,-0.8103758704326296,-0.8889436916659709,0.15713564246668255,0.05090286952175156,0.23664634146341465,-0.01258861287415583,-0.013542387642687097,0.00010491522453843942
FLM,FIRST TRUST ISE GLOBAL ENGINEERING & CONSTRUCTION INDEX FUND,"周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",49.8129,5118.0,254942.4222,57.02931771454303,0.0,26.369893938316295,0.0,0,0,0.4160440974090136,-0.37262583833456914,1.5773398714871654,1.2921577708537622,0.484770243902439,0.0071853789197134366,0.0013184179834267846,0.0006453657029915316
