symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,blue_weekly,max_blue_weekly,blue_weeks,lired_daily,lired_days,lired_weekly,lired_weeks,company_name
RNG,22.43,174232.0,390.802376,0.0,0.0,0,0.0,237.75701816602162,2,0.0,0,0.0,0,"RINGCENTRAL, INC."
SPYU,23.9705,1156779.0,2772.85710195,0.0,0.0,0,0.0,216.9946106005156,2,0.0,0,0.0,0,MAX S&P 500 4x Leveraged ETN
HAIN,3.095,671775.0,207.9143625,0.0,117.77697757422378,0,0.0,170.46363262673574,2,0.0,0,0.0,0,Hain Celestial Group Inc
AAPX,18.271,56586.0,103.38828060000002,0.0,0.0,0,0.0,180.91076924845808,2,0.0,0,0.0,0,T-Rex 2X Long Apple Daily Target ETF
PM,164.62,2448551.0,40308.046562,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Philip Morris International Inc.
PENG,15.73,197805.0,311.147265,0.0,0.0,0,0.0,349.99999999999994,2,0.0,0,0.0,0,"Penguin Solutions, Inc. Ordinary Shares"
GDYN,13.15,98995.0,130.178425,0.0,141.83386156000623,0,0.0,350.0,3,0.0,0,0.0,0,"Grid Dynamics Holdings, Inc. Class A Common Stock"
ARCC,20.315,887247.0,1802.4422805,0.0,0.0,0,0.0,227.34902815676907,2,0.0,0,0.0,0,Ares Capital Corporation
MTN,133.84,129703.0,1735.944952,0.0,0.0,0,0.0,217.8044900612466,2,0.0,0,0.0,0,"Vail Resorts, Inc."
TFI,43.92,367159.0,1612.5623280000002,0.0,0.0,0,0.0,204.78290347238098,3,0.0,0,0.0,0,SPDR Nuveen Bloomberg Municipal Bond ETF
JANX,30.225,119044.0,359.81049,0.0,0.0,0,0.0,160.24193868828678,2,0.0,0,0.0,0,"Janux Therapeutics, Inc. Common Stock"
BLDP,1.145,1564796.0,179.169142,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Ballard Power Systems Inc.
STRO,0.6499,2296533.0,149.25167967000002,0.0,203.9803667736732,2,0.0,331.82021629658624,3,0.0,0,0.0,0,"Sutro Biopharma, Inc."
PABU,55.1,33118.0,182.48018000000002,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,iShares Paris-Aligned Climate MSCI USA ETF
GPIQ,41.97,98174.0,412.036278,0.0,0.0,0,0.0,258.0358863697748,2,0.0,0,0.0,0,Goldman Sachs Nasdaq 100 Core Premium Income ETF
IREN,6.06,11023735.0,6680.3834099999995,0.0,0.0,0,0.0,244.3820395273112,3,0.0,0,0.0,0,IREN Limited Ordinary Shares
X,40.41,1620092.0,6546.791772,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,United States Steel Corporation
ETHV,24.86,136733.0,339.918238,0.0,0.0,0,0.0,298.4513227211619,3,0.0,0,0.0,0,VanEck Ethereum ETF
USD,31.55,337425.0,1064.575875,0.0,0.0,0,0.0,206.44504601839412,2,0.0,0,0.0,0,ProShares Ultra Semiconductors
UUP,27.06,631867.0,1709.8321019999998,0.0,101.01841806684662,0,0.0,264.54553856164955,3,0.0,0,0.0,0,Invesco DB US Dollar Index Bullish Fund
WFG,74.35,41046.0,305.17700999999994,0.0,0.0,0,0.0,209.12813533580302,3,0.0,0,0.0,0,West Fraser Timber Co. Ltd
VNQI,42.6444,59486.0,253.67447783999998,0.0,0.0,0,0.0,180.65975654161443,2,-149.76052199993575,0,0.0,0,Vanguard Global ex-U.S. Real Estate ETF
OMAB,85.15,18170.0,154.71755,0.0,0.0,0,0.0,0.0,0,-119.23161691663027,0,-221.30614897478523,2,Grupo Aeroportuario del Centro Norte S.A.B. de C.V
MRSK,31.29,58671.0,183.581559,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Toews Agility Shares Managed Risk ETF
FDIV,24.94,501550.0,1250.8657,0.0,0.0,0,0.0,227.09963181546405,2,0.0,0,0.0,0,MarketDesk Focused U.S. Dividend ETF
VAL,31.17,276698.0,862.467666,0.0,0.0,0,0.0,188.619752035727,2,0.0,0,0.0,0,Valaris Limited
EPAM,146.15,70364.0,1028.36986,0.0,0.0,0,0.0,187.75901460960526,2,0.0,0,0.0,0,"EPAM Systems, Inc."
NUVL,71.225,136572.0,972.73407,0.0,0.0,0,0.0,188.19895246085736,2,0.0,0,0.0,0,"Nuvalent, Inc. Class A Common Stock"
RYN,24.8,118782.0,294.57936,0.0,0.0,0,0.0,258.0796660278123,2,0.0,0,0.0,0,Rayonier Inc.
HUMA,1.415,1085691.0,153.6252765,0.0,0.0,0,0.0,349.4404520508738,3,0.0,0,0.0,0,"Humacyte, Inc. Common Stock"
EWT,44.43,612865.0,2722.959195,0.0,0.0,0,0.0,202.54559214316305,3,0.0,0,0.0,0,iShares MSCI Taiwan ETF
MBC,11.23,262733.0,295.04915900000003,0.0,0.0,0,0.0,218.95374805976385,2,0.0,0,0.0,0,"MasterBrand, Inc."
VERV,5.19,1641370.0,851.87103,0.0,0.0,0,0.0,292.45135779652037,2,0.0,0,0.0,0,"Verve Therapeutics, Inc. Common Stock"
H,105.91,163570.0,1732.36987,0.0,0.0,0,0.0,218.5712613867343,2,0.0,0,0.0,0,Hyatt Hotels Corporation
SGMO,0.7511,1676287.0,125.90591657,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Sangamo Therapeutics, Inc. Common Stock"
LEA,79.77,69920.0,557.7518399999999,0.0,0.0,0,0.0,347.77795527180155,3,0.0,0,0.0,0,Lear Corporation
TRMD,15.4,196374.0,302.41596,0.0,0.0,0,0.0,191.4595910030376,2,0.0,0,0.0,0,TORM plc Class A Common Stock
VFVA,103.34,194057.0,2005.385038,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Vanguard U.S. Value Factor ETF
XLRE,40.36,1256465.0,5071.09274,0.0,0.0,0,0.0,192.65578924243735,2,0.0,0,0.0,0,Real Estate Select Sector SPDR Fund
AGRH,25.673,1367695.0,3511.2833735,0.0,0.0,0,0.0,300.9594972710133,2,0.0,0,0.0,0,iShares Interest Rate Hedged U.S. Aggregate Bond ETF
LII,555.255,132279.0,7344.8576145,0.0,0.0,0,0.0,291.28502820234576,3,0.0,0,0.0,0,Lennox International Inc.
ZETA,11.3448,813761.0,923.19557928,0.0,232.80429460920777,1,0.0,319.09905203048226,3,0.0,0,0.0,0,Zeta Global Holdings Corp.
PRKS,43.78,129914.0,568.763492,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,United Parks & Resorts Inc.
BRO,116.53,297410.0,3465.7187299999996,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Yahoo Finance
PTVE,18.01,5785950.0,10420.495950000002,0.0,0.0,0,0.0,0.0,0,-225.00774325211512,5,-350.0,5,Pactiv Evergreen Inc. Common stock
IX,19.9,53773.0,107.00827,0.0,0.0,0,0.0,227.61695616153648,2,0.0,0,0.0,0,ORIX Corporation American Depositary Shares (each representing One (1) Share of Common Stock)
EQX,6.965,6001481.0,4180.0315165,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,2,Equinox Gold Corp.
UDMY,6.085,176151.0,107.1878835,0.0,0.0,0,0.0,181.4262877095837,2,0.0,0,0.0,0,"Udemy, Inc. Common Stock"
RSPT,31.56,134202.0,423.541512,0.0,0.0,0,0.0,196.98306163913554,2,0.0,0,0.0,0,Invesco S&P 500 Equal Weight Technology ETF
HTZWW,4.8,574884.0,275.94431999999995,0.0,0.0,0,0.0,0.0,0,-156.29118368205502,0,-343.83076284841127,2,Hertz Global Holdings Warrants
SHW,329.45,275411.0,9073.415395,0.0,0.0,0,0.0,206.72252984013684,2,0.0,0,0.0,0,The Sherwin-Williams Company
FSLR,136.44,4741415.0,64691.86626,0.0,0.0,0,0.0,331.93890619169616,2,-190.98885364505662,1,0.0,0,"First Solar, Inc."
BIF,14.75,81946.0,120.87035,0.0,0.0,0,0.0,0.0,0,0.0,0,-308.417917785056,2,BOULDER GROWTH & INCOME FUND INC
OLN,21.295,349859.0,745.0247405,0.0,0.0,0,0.0,242.7549292448871,2,0.0,0,0.0,0,Olin Corp.
ALEX,16.86,100283.0,169.077138,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Alexander & Baldwin, Inc."
BC,43.92,172971.0,759.688632,0.0,0.0,0,0.0,205.93301023022838,3,0.0,0,0.0,0,Brunswick Corporation
SABR,2.045,977990.0,199.998955,0.0,0.0,0,0.0,318.65962451464594,3,0.0,0,0.0,0,Sabre Corporation
PHYS,26.1999,4085258.0,10703.33510742,0.0,0.0,0,0.0,0.0,0,-235.09217109848413,3,-166.88542839147487,0,Sprott Physical Gold Trust
MTX,56.35,41272.0,232.56772,0.0,0.0,0,0.0,221.6323701600253,2,0.0,0,0.0,0,Minerals Technologies Inc
NOVA,0.2082,6925306.0,144.18487091999998,0.0,39.430040545987815,0,0.0,283.00948579874444,2,0.0,0,0.0,0,Sunnova Energy International Inc.
IBMR,24.66,385060.0,949.55796,0.0,0.0,0,0.0,284.03308975430195,2,0.0,0,0.0,0,iShares iBonds Dec 2029 Term Muni Bond ETF
APOG,44.87,52957.0,237.618059,0.0,0.0,0,0.0,264.53667760192275,2,0.0,0,0.0,0,Apogee Enterprises Inc
SPDW,36.85,1552406.0,5720.61611,0.0,0.0,0,0.0,208.21311682129874,2,0.0,0,0.0,0,SPDR Portfolio Developed World ex-US ETF
SYNA,49.35,78839.0,389.070465,0.0,0.0,0,0.0,282.3955822153129,2,0.0,0,0.0,0,Synaptics Inc
WIMI,5.39,950835.0,512.500065,0.0,135.06384700505328,0,0.0,219.3080046466197,3,0.0,0,0.0,0,WiMi Hologram Cloud Inc. American Depositary Share
KR,73.405,1746885.0,12823.0093425,0.0,0.0,0,0.0,0.0,0,-0.23342538771082572,0,-263.7584272860148,3,The Kroger Co.
CDNA,17.44,62840.0,109.59296,0.0,0.0,0,0.0,338.4987357481753,2,0.0,0,0.0,0,"CareDx, Inc."
UA,5.475,1529008.0,837.13188,0.0,0.0,0,0.0,172.22984216942166,2,0.0,0,0.0,0,"Under Armour, Inc. Class C Common Stock, $0.0003 1/3 par value"
DM,4.96,1324451.0,656.927696,0.0,0.0,0,0.0,261.3651175162956,2,0.0,0,0.0,0,"Desktop Metal, Inc."
HPQ,23.84,1450673.0,3458.404432,0.0,0.0,0,0.0,257.5633003578645,3,0.0,0,0.0,0,HP Inc.
APD,263.07,405055.0,10655.781884999999,0.0,0.0,0,0.0,252.73169286254574,2,0.0,0,0.0,0,"Air Products & Chemicals, Inc."
BULZ,74.47,102302.0,761.842994,0.0,0.0,0,0.0,219.1496562213329,2,0.0,0,0.0,0,MicroSectors FANG & Innovation 3x Leveraged ETN
RPV,86.38,122409.0,1057.368942,0.0,0.0,0,0.0,197.10334024136466,2,0.0,0,0.0,0,Invesco S&P 500 Pure Value ETF
MEAR,49.94,56354.0,281.431876,0.0,0.0,0,0.0,295.72630027816655,2,0.0,0,0.0,0,iShares Short Maturity Municipal Bond Active ETF
PDCO,31.33,9359703.0,29323.949499000002,0.0,0.0,0,0.0,0.0,0,-213.04722618618896,3,0.0,0,"Patterson Companies, Inc."
SR,77.99,57617.0,449.354983,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Spire Inc.
BSMR,23.13,179126.0,414.318438,0.0,0.0,0,0.0,185.47399471758644,3,0.0,0,0.0,0,Invesco BulletShares 2027 Municipal Bond ETF
IXN,70.615,41701.0,294.4716115,0.0,0.0,0,0.0,292.8074942261605,2,0.0,0,0.0,0,iShares Global Tech ETF
MCRB,8.0003,190490.0,152.3977147,154.69396248175107,154.69396248175107,2,249.76423801926524,249.76423801926524,3,0.0,0,0.0,0,"Seres Therapeutics, Inc."
DHR,195.44,3348504.0,65443.162176,0.0,0.0,0,0.0,349.99999999999994,2,0.0,0,0.0,0,Danaher Corporation
DAR,30.83,418970.0,1291.68451,0.0,0.0,0,0.0,195.74640776017446,2,0.0,0,0.0,0,DARLING INGREDIENTS INC.
APA,15.795,2131863.0,3367.2776085,0.0,0.0,0,0.0,236.01506959027623,2,0.0,0,0.0,0,APA Corporation Common Stock
TIP,108.96,1602455.0,17460.34968,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,iShares TIPS Bond ETF
DFH,21.96,94774.0,208.123704,0.0,0.0,0,0.0,273.1964165724057,2,0.0,0,0.0,0,"Dream Finders Homes, Inc."
NFXS,15.8995,306479.0,487.28628604999994,302.7751959842733,302.7751959842733,3,267.7916093181214,267.7916093181214,1,0.0,0,0.0,0,Direxion Daily NFLX Bear 1X Shares
FBRT,11.43,133610.0,152.71623,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Franklin BSP Realty Trust, Inc."
RAY,2.72,408543.0,111.12369600000002,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,2,Raytech Holding Limited Ordinary Shares
SINO,4.19,2418106.0,1013.186414,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,2,SINO Stock
TQQQ,44.495,54962655.0,244556.3334225,0.0,0.0,0,0.0,299.50545177901984,2,0.0,0,0.0,0,ProShares  UltraPro QQQ
GEM,32.35,49773.0,161.015655,0.0,0.0,0,0.0,218.8075174359726,2,0.0,0,0.0,0,Goldman Sachs ActiveBeta Emerging Markets Equity ETF
ARI,8.45,328421.0,277.515745,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"APOLLO COMMERCIAL REAL ESTATE FINANCE, INC."
NUTX,146.95,47019.0,690.944205,0.0,0.0,0,0.0,0.0,0,-225.9972791392666,4,-195.80780765751183,3,Nutex Health Inc. Common Stock
SMCY,17.37,83686.0,145.362582,0.0,306.5891333265944,1,0.0,264.40398460615563,3,0.0,0,0.0,0,YieldMax SMCI Option Income Strategy ETF
ON,35.0329,2637327.0,9239.321305829999,0.0,0.0,0,0.0,189.7681490946638,3,0.0,0,0.0,0,ON Semiconductor Corporation
IWM,186.005,11189057.0,208122.0547285,0.0,0.0,0,0.0,183.18452313140224,2,0.0,0,0.0,0,iShares Russell 2000 ETF
GDXU,78.33,355561.0,2785.109313,0.0,0.0,0,0.0,0.0,0,0.0,4,0.0,0,MicroSectors Gold Miners 3x Leveraged ETN
TpC,20.29,217838.0,441.99330199999997,0.0,0.049031241249804645,0,0.0,306.5663663366995,2,0.0,0,0.0,0,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.750% Perpetual Preferred Stock, Series C"
GPRE,3.535,386247.0,136.5383145,0.0,157.39439720694298,1,0.0,156.28740528045776,3,0.0,0,0.0,0,"Green Plains, Inc."
GFI,24.21,2032502.0,4920.687342,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,Gold Fields Ltd ADR
NVGS,12.12,84674.0,102.62488799999998,0.0,0.0,0,0.0,194.19632082455303,2,0.0,0,0.0,0,NAVIGATOR HOLDINGS LTD.
CRVS,3.27,480794.0,157.219638,0.0,0.0,0,0.0,348.81077818277765,3,0.0,0,0.0,0,"Corvus Pharmaceuticals, Inc."
AAP,32.74,506816.0,1659.3155840000002,0.0,0.0,0,0.0,329.39907194294483,2,0.0,0,0.0,0,ADVANCE AUTO PARTS INC
OSEA,26.3925,76096.0,200.836368,0.0,0.0,0,0.0,327.47703752758935,2,0.0,0,0.0,0,Harbor International Compounders ETF
VVV,33.495,301869.0,1011.1102155,0.0,0.0,0,0.0,203.62963765661107,2,0.0,0,0.0,0,Valvoline Inc.
VOXX,7.5,163003.0,122.25225,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,0,VOXX International Corporation Class A
BXSL,28.72,268363.0,770.738536,0.0,0.0,0,0.0,228.6899757713695,2,0.0,0,0.0,0,Blackstone Secured Lending Fund
IMCR,28.77,88381.0,254.27213700000001,0.0,0.0,0,0.0,174.90652983172225,2,0.0,0,0.0,0,Immunocore Holdings plc American Depositary Shares
FGDL,45.89,180800.0,829.6912,0.0,0.0,0,0.0,0.0,0,-171.91138435213145,1,-275.1090395244158,5,Franklin Responsibly Sourced Gold ETF
LINE,55.88,85323.0,476.78492400000005,0.0,0.0,0,0.0,198.7866494318283,2,0.0,0,0.0,0,"Lineage, Inc. Common Stock"
ACCD,7.02,4585688.0,3219.152976,0.0,0.0,0,0.0,0.0,0,-224.55504647853502,3,-61.110974911822076,0,"Accolade, Inc. Common Stock"
NBR,28.19,104717.0,295.197223,0.0,0.0,0,0.0,242.12164846811234,2,0.0,0,0.0,0,Nabors Industries Ltd.
ARWR,12.195,536545.0,654.3166275,0.0,0.0,0,0.0,216.33919414481167,2,0.0,0,0.0,0,Arrowhead Research Corporation
ROM,44.14,23869.0,105.357766,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,ProShares Ultra Technology
OLED,115.425,133560.0,1541.6163,0.0,0.0,0,0.0,330.04423555337604,3,0.0,0,0.0,0,Universal Display Corp
SPUS,36.15,127002.0,459.11222999999995,0.0,0.0,0,0.0,202.0650127051022,2,0.0,0,0.0,0,SP Funds S&P 500 Sharia  ETF
CRI,36.315,257128.0,933.7603320000001,0.0,0.0,0,0.0,166.17548431653302,2,0.0,0,0.0,0,Carter's Inc.
TFPM,22.295,225125.0,501.9161875,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Triple Flag Precious Metals Corp.
INSP,147.59,50717.0,748.532203,0.0,0.0,0,0.0,201.68229688441076,2,0.0,0,0.0,0,"Inspire Medical Systems, Inc."
APDN,0.894999,1797095.0,160.83982279050002,0.0,230.45280313036983,5,0.0,211.00001543310825,4,0.0,0,0.0,0,"Applied DNA Sciences, Inc."
XOP,111.04,1267065.0,14069.489759999999,0.0,0.0,0,0.0,211.68416228972183,2,0.0,0,0.0,0,SPDR S&P Oil & Gas Exploration & Production ETF
VBR,172.7305,175383.0,3029.39932815,0.0,0.0,0,0.0,186.61205320210652,2,0.0,0,0.0,0,Vanguard Small-Cap Value ETF
EDU,43.94,351807.0,1545.839958,0.0,0.0,0,0.0,176.71314038998008,2,0.0,0,0.0,0,"New Oriental Education and Technology Group, Inc. American Depositary Shares (each representing ten (10) Common Shares)"
LOVE,20.4,98865.0,201.6846,0.0,0.0,0,0.0,202.167712583617,2,-102.37009195788043,0,0.0,0,The Lovesac Company Common Stock
ELVN,17.05,154439.0,263.31849500000004,0.0,0.0,0,0.0,261.93494354601904,2,0.0,0,0.0,0,"Enliven Therapeutics, Inc. Common Stock"
GDX,51.54,11836985.0,61007.82069,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,VanEck Gold Miners ETF
WES,37.78,420831.0,1589.899518,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Western Midstream Partners, LP"
LSPD,9.51,353310.0,335.99781,0.0,0.0,0,0.0,165.91583342148928,2,0.0,0,0.0,0,Lightspeed Commerce Inc.
CCMG,26.2982,79878.0,210.06476196000003,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,CCM Global Equity ETF
MULN,1.04,10237948.0,1064.746592,0.0,257.0641829001099,5,0.0,295.5355423205512,4,0.0,0,0.0,0,"Mullen Automotive, Inc. Common Stock"
MAIN,52.61,103773.0,545.949753,0.0,0.0,0,0.0,227.1202070042493,2,0.0,0,0.0,0,Main Street Capital Corporation
JNUG,76.35,257310.0,1964.56185,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,Direxion Daily Junior Gold Miners Index Bull 2X Shares
MKDW,0.2815,3999114.0,112.57505909999998,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,MKDWELL Tech Inc. Ordinary Share
EBF,17.95,81221.0,145.791695,0.0,260.3970642838914,1,0.0,286.1051925482327,3,0.0,0,0.0,0,"Ennis, Inc."
ECAT,14.54,81070.0,117.87578,0.0,0.0,0,0.0,233.94141123941048,2,0.0,0,0.0,0,BlackRock ESG Capital Allocation Term Trust
PK,9.735,984867.0,958.7680244999999,0.0,0.0,0,0.0,262.3806428908482,3,0.0,0,0.0,0,Park Hotels & Resorts Inc. Common Stock
ARTY,29.39,70163.0,206.209057,0.0,0.0,0,0.0,241.73039036823732,2,0.0,0,0.0,0,iShares Future AI & Tech ETF
CBLL,14.49,70190.0,101.70531,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"CeriBell, Inc. Common Stock"
CLM,6.72,640452.0,430.3837439999999,0.0,0.0,0,0.0,209.19941152382336,2,0.0,0,0.0,0,Cornerstone Strategic Value Fund
AMPL,7.7566,257650.0,199.84879899999999,0.0,274.6843705027455,1,0.0,193.25808389862993,2,0.0,0,0.0,0,"Amplitude, Inc. Class A Common Stock"
TMO,432.8,1186287.0,51342.50136,0.0,0.0,0,0.0,268.1861175218808,3,0.0,0,0.0,0,Thermo Fisher Scientific Inc.
GDXY,16.9876,121320.0,206.0935632,0.0,0.0,0,0.0,180.21072991132218,1,0.0,4,0.0,0,YieldMax Gold Miners Option Income Strategy ETF
FALN,25.88,526459.0,1362.475892,0.0,0.0,0,0.0,190.0642305904957,2,0.0,0,0.0,0,iShares Fallen Angels USD Bond ETF
WGMI,12.99,753241.0,978.460059,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Valkyrie ETF Trust II CoinShares Valkyrie Bitcoin Miners ETF
SHNY,84.0,107888.0,906.2592,0.0,0.0,0,0.0,0.0,0,-191.19383176615716,3,-230.30423609961468,5,MicroSectors Gold 3x Leveraged ETN
CWAN,21.52,404839.0,871.2135279999999,0.0,0.11809194456377707,0,0.0,185.0112547100601,2,0.0,0,0.0,0,"Clearwater Analytics Holdings, Inc."
NFG,78.45,173740.0,1362.9903,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,National Fuel Gas Co.
PI,72.26,217593.0,1572.3270180000002,0.0,0.0,0,0.0,175.8438329022658,2,0.0,0,0.0,0,"Impinj, Inc. Common Stock"
WOLF,2.47,7004674.0,1730.1544780000002,0.0,0.0,0,0.0,248.53129026903216,3,0.0,0,0.0,0,"Wolfspeed, Inc."
HLIO,26.0,60020.0,156.052,0.0,0.0,0,0.0,205.26465374413698,2,0.0,0,0.0,0,"Helios Technologies, Inc."
ADM,48.865,593699.0,2901.1101635,0.0,0.0,0,0.0,214.84928196420356,2,0.0,0,0.0,0,Archer Daniels Midland Company
TECL,41.9304,803830.0,3370.4913432,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Direxion Daily Technology Bull 3x Shares
SW,41.31,1049487.0,4335.430797,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Smurfit Westrock Plc
M,10.9,1376692.0,1500.59428,0.0,0.0,0,0.0,195.20158998013787,3,0.0,0,0.0,0,Macy's Inc.
XHB,91.12,427186.0,3892.518832,0.0,0.0,0,0.0,193.11427566786747,3,0.0,0,0.0,0,SPDR S&P Homebuilders ETF
RETL,5.1317,297894.0,152.87026398,0.0,0.0,0,0.0,264.7308638764881,2,0.0,0,0.0,0,Direxion Daily Retail Bull 3X Shares
ETHW,12.17,382794.0,465.86029799999994,0.0,0.0,0,0.0,294.8404412812848,3,0.0,0,0.0,0,Bitwise Ethereum ETF
RXO,12.64,921811.0,1165.169104,0.0,280.78683804932734,1,0.0,168.8858728421311,3,0.0,0,0.0,0,"RXO, Inc."
ACLX,63.22,44957.0,284.218154,0.0,0.0,0,0.0,261.96874093953534,2,0.0,0,0.0,0,"Arcellx, Inc. Common Stock"
NTAP,82.05,399738.0,3279.85029,0.0,0.0,0,0.0,162.21990174707085,2,0.0,0,0.0,0,"NetApp, Inc."
MORT,9.655,175223.0,169.1778065,0.0,0.0,0,0.0,236.50795946403977,2,0.0,0,0.0,0,VanEck Mortgage REIT Income ETF
BINC,51.736527,180443.0,933.5494141460999,0.0,0.0,0,0.0,278.3442689445167,2,0.0,0,0.0,0,iShares Flexible Income Active ETF
VECO,17.7148,109811.0,194.52799028,0.0,0.0,0,0.0,245.60613012102579,3,0.0,0,0.0,0,Veeco Instruments Inc
HCSG,9.41,138512.0,130.339792,0.0,411.03987234840605,3,0.0,108.97272700640953,0,0.0,0,0.0,0,Healthcare Services Group
ITW,233.79,331197.0,7743.054663,0.0,0.0,0,0.0,230.94144915824322,2,0.0,0,0.0,0,Illinois Tool Works Inc.
CGC,1.1416,2038968.0,232.76858688,0.0,0.0,0,0.0,197.34497732837536,3,0.0,0,0.0,0,Canopy Growth Corporation Common Shares
AVNT,31.57,116470.0,367.69579,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Avient Corporation
AAMI,26.28,88669.0,233.02213200000003,0.0,0.0,0,0.0,313.2147968902196,1,0.0,0,0.0,2,Acadian Asset Management Inc.
AGI,29.435,1606393.0,4728.4177955,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,Alamos Gold Inc. Class A Common Shares
GLL,10.4901,16823247.0,17647.75433547,197.11126034845458,197.11126034845458,3,234.77486787595495,234.77486787595495,5,0.0,0,0.0,0,ProShares UltraShort Gold
MSDL,19.495,100082.0,195.109859,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Morgan Stanley Direct Lending Fund
VGT,500.46,268757.0,13450.212822,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Vanguard Information Technology ETF
AVA,41.66,112903.0,470.35389799999996,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Avista Corporation
FCFS,120.26,102090.0,1227.73434,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"FirstCash Holdings, Inc. Common Stock"
RSPH,27.35,36812.0,100.68082000000001,0.0,0.0,0,0.0,344.3136016728075,2,0.0,0,0.0,0,Invesco S&P 500 Equal Weight Health Care ETF
BSMT,22.2101,424977.0,943.87816677,0.0,0.0,0,0.0,168.66677315511288,2,0.0,0,0.0,0,Invesco BulletShares 2029 Municipal Bond ETF
AXL,3.31,793905.0,262.782555,0.0,0.10108401657973518,0,0.0,227.82220548930627,3,0.0,0,0.0,0,"American Axle & Manufacturing Holdings, Inc."
KURA,6.215,181183.0,112.6052345,0.0,0.0,0,0.0,279.37128989032806,2,0.0,0,0.0,0,"Kura Oncology, Inc."
HTZ,9.125,36410434.0,33224.521025,0.0,0.0,0,0.0,0.0,0,-248.3185389783705,1,-229.70851788413896,2,"Hertz Global Holdings, Inc Common Stock"
CONL,15.53,4203838.0,6528.5604140000005,0.0,0.0,0,0.0,174.74917609955435,2,0.0,0,0.0,0,GraniteShares ETF Trust GraniteShares 2x Long COIN Daily ETF
MMC,217.895,535875.0,11676.4483125,0.0,437.90472864673495,2,0.0,0.0,0,0.0,0,0.0,2,"Marsh & McLennan Companies, Inc."
NZF,11.4804,177963.0,204.30864252,0.0,0.0,0,0.0,244.2027041694294,3,0.0,0,0.0,0,Nuveen Municipal Credit Income Fund
STLA,9.4883,13729101.0,13026.582901830001,0.0,0.0,0,0.0,212.95244736393875,3,0.0,0,0.0,0,Stellantis N.V.
WEAT,4.6999,403420.0,189.6033658,0.0,0.0,0,0.0,191.99684027517088,2,0.0,0,0.0,0,Teucrium Wheat Fund
VXX,71.87,1999878.0,14373.123186,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,iPath Series B S&P 500 VIX Short-Term Futures ETN
ARHS,7.81,249369.0,194.75718899999998,0.0,0.0,0,0.0,198.5370947689058,2,0.0,0,0.0,0,"Arhaus, Inc. Class A Common Stock"
ETU,7.44,172947.0,128.672568,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,T-Rex 2X Long Ether Daily Target ETF
SNRE,53.845,122587.0,660.0697015,0.0,0.0,0,0.0,0.0,0,-320.77714152055387,4,-347.43164706169483,3,Sunrise Communications AG American Depositary Shares representing Class A shares
KCCA,14.64,113962.0,166.840368,0.0,0.0,0,0.0,268.95917385961366,2,0.0,0,0.0,0,KraneShares California Carbon Allowance Strategy ETF
