symbol,signal_date,buy_price,blue,lired,cci,heima,5d,5d_price,10d,10d_price,20d,20d_price,max_gain,max_loss,month
000002.SZ,2025-11-07,6.18,200.0,0.0,-129.9795501022495,,1.4563106796116483,6.27,-1.9417475728155358,6.06,,,2.4271844660194235,-16.34304207119741,2025-11
000002.SZ,2025-11-20,6.2,179.54911190934257,0.0,-73.16384180791164,,-11.774193548387103,5.47,,,,,1.451612903225804,-16.612903225806456,2025-11
000002.SZ,2025-11-21,6.06,0.0,0.0,-136.7127496159753,,-11.221122112211217,5.38,,,,,2.1452145214521585,-14.68646864686468,2025-11
000002.SZ,2025-11-24,6.04,0.0,0.0,-144.17344173441742,,-13.90728476821192,5.2,,,,,1.4900662251655605,-14.403973509933776,2025-11
000002.SZ,2025-11-25,6.04,159.93351863200024,0.0,-134.0400471142514,,-13.90728476821192,5.2,,,,,0.993377483443702,-14.403973509933776,2025-11
000002.SZ,2025-11-26,5.89,173.6737675445284,0.0,-175.81568784125818,,,,,,,,2.8862478777589122,-12.22410865874363,2025-11
000002.SZ,2025-11-27,5.47,179.6854029587255,0.0,-298.43367596671555,,,,,,,,3.2906764168190237,-5.484460694698352,2025-11
000002.SZ,2025-11-28,5.38,182.5229887125661,0.0,-232.84518828451925,,,,,,,,1.8587360594795637,-3.9033457249070627,2025-11
000002.SZ,2025-12-01,5.2,183.90399428310502,0.0,-185.23857696847003,,,,,,,,2.6923076923076863,-0.5769230769230818,2025-12
000002.SZ,2025-12-02,5.2,0.0,0.0,-140.4138310304528,,,,,,,,1.1538461538461462,-0.38461538461539346,2025-12
000004.SZ,2025-03-28,10.0,111.33625301376783,0.0,-112.12701517065285,,-11.600000000000001,8.84,-6.699999999999999,9.33,-16.099999999999994,8.39,3.100000000000005,-22.000000000000004,2025-03
000004.SZ,2025-03-31,9.74,113.84943525302384,0.0,-110.23099905268529,,-11.088295687885012,8.66,5.338809034907593,10.26,-18.17248459958933,7.97,5.852156057494869,-19.91786447638604,2025-03
000004.SZ,2025-04-01,10.1,0.0,0.0,-74.5313671582103,,-12.079207920792069,8.88,-3.564356435643559,9.74,-25.049504950495045,7.57,2.0792079207920877,-25.049504950495045,2025-04
000004.SZ,2025-04-02,9.95,0.0,0.0,-69.73929236499069,,-8.341708542713569,9.12,3.3165829145728654,10.28,-22.311557788944715,7.73,3.6180904522613186,-27.738693467336674,2025-04
000004.SZ,2025-04-03,9.82,0.0,0.0,-73.42184777021349,,-6.822810590631363,9.15,1.3238289205702545,9.95,-23.727087576374746,7.49,4.989816700611001,-26.782077393075355,2025-04
000004.SZ,2025-04-07,8.84,125.47704867410737,0.0,-127.43575068814214,,5.542986425339369,9.33,7.126696832579195,9.47,-12.556561085972845,7.73,16.628959276018108,-18.665158371040718,2025-04
000004.SZ,2025-04-08,8.66,143.80471887842538,0.0,-150.0905546858213,,18.4757505773672,10.26,5.080831408775976,9.1,-6.235565819861442,8.12,19.053117782909933,-16.974595842956116,2025-04
000004.SZ,2025-04-09,8.88,154.26989415713618,0.0,-154.00498398006405,,9.684684684684678,9.74,1.9144144144144135,9.05,-3.9414414414414574,8.53,16.1036036036036,-19.031531531531535,2025-04
000004.SZ,2025-04-10,9.12,0.0,0.0,-82.43574275163635,,12.719298245614038,10.28,-4.495614035087702,8.71,-7.01754385964911,8.48,13.048245614035103,-21.162280701754373,2025-04
000004.SZ,2025-04-11,9.15,0.0,0.0,-64.32567551481971,,8.743169398907092,9.95,-4.480874316939892,8.74,-4.918032786885258,8.7,12.677595628415302,-21.420765027322403,2025-04
000004.SZ,2025-04-14,9.33,0.0,0.0,-36.07156356305923,,1.5005359056806062,9.47,-10.075026795284025,8.39,-11.36120042872455,8.27,10.503751339764205,-22.936763129689172,2025-04
000001.SZ,2025-09-03,11.75,189.7828348755454,0.0,-176.06358111267008,,0.1702127659574432,11.77,-0.9361702127659527,11.64,-2.9787234042553163,11.4,2.212765957446807,-4.0851063829787275,2025-09
000001.SZ,2025-09-04,11.74,195.12581985094317,0.0,-196.68343581144043,,0.9369676320272524,11.85,-2.8109028960817724,11.41,-2.6405451448040926,11.43,1.1925042589437866,-4.003407155025559,2025-09
000001.SZ,2025-09-05,11.72,0.0,0.0,-146.99223085460545,,0.0,11.72,-2.3037542662116155,11.45,-2.7303754266211624,11.4,1.3651877133105812,-3.8395904436860153,2025-09
000001.SZ,2025-09-08,11.7,0.0,0.0,-110.1727447216894,,-0.4273504273504183,11.65,-2.7350427350427227,11.38,-1.1111111111111027,11.57,1.5384615384615514,-3.6752136752136733,2025-09
000001.SZ,2025-09-09,11.75,0.0,0.0,-86.2068965517243,,-0.9361702127659527,11.64,-1.957446808510642,11.52,-2.9787234042553163,11.4,1.1063829787234107,-4.170212765957448,2025-09
000001.SZ,2025-09-19,11.45,194.00776441252756,0.0,-189.1044776119391,,-0.4366812227074143,11.4,-0.4366812227074143,11.4,0.6113537117903955,11.52,2.2707423580786164,-1.6593886462882055,2025-09
000001.SZ,2025-09-22,11.38,198.049380487042,0.0,-170.7163000564016,,-0.08787346221442498,11.37,1.6695957820738092,11.57,0.7908611599296999,11.47,2.899824253075572,-1.0544815465729436,2025-09
000001.SZ,2025-09-23,11.52,200.0,0.0,-101.98675496688715,,-1.5624999999999976,11.34,-1.0416666666666599,11.4,-1.1284722222222137,11.39,1.6493055555555667,-2.256944444444443,2025-09
000001.SZ,2025-09-24,11.46,0.0,0.0,-69.5268880399654,,-0.5235602094240881,11.4,0.6980802792320968,11.54,-0.6980802792321122,11.38,2.181500872600349,-1.7452006980802883,2025-09
000001.SZ,2025-09-25,11.4,0.0,0.0,-100.21130480718553,,0.2631578947368365,11.43,0.0,11.4,-0.7017543859649129,11.32,2.7192982456140395,-1.2280701754386014,2025-09
000001.SZ,2025-09-26,11.4,175.02570495327438,0.0,-94.63869463869537,,0.0,11.4,0.1754385964912243,11.42,0.2631578947368365,11.43,2.7192982456140395,-1.2280701754386014,2025-09
000001.SZ,2025-09-29,11.37,189.57731437653996,0.0,-88.54999999999998,,1.7590149516270983,11.57,0.5277044854881311,11.43,1.9349164467898035,11.59,2.9903254177660656,-0.967458223394894,2025-09
000001.SZ,2025-09-30,11.34,0.0,0.0,-98.66102889358649,,0.5291005291005335,11.4,1.5873015873015848,11.52,1.5873015873015848,11.52,3.2627865961199385,-0.7054673721340394,2025-09
000001.SZ,2025-10-09,11.4,181.62323195914178,0.0,-81.2166823455626,,1.2280701754385859,11.54,2.017543859649127,11.63,0.9649122807017494,11.51,2.7192982456140395,-1.2280701754386014,2025-10
000001.SZ,2025-10-10,11.43,0.0,0.0,-31.88520273828283,,-0.26246719160104426,11.4,1.1373578302712228,11.56,1.0498687664042081,11.55,2.4496937882764755,-1.487314085739282,2025-10
000001.SZ,2025-10-13,11.4,0.0,0.0,-62.09058141356968,,0.1754385964912243,11.42,1.0526315789473615,11.52,2.017543859649127,11.63,2.7192982456140395,-1.2280701754386014,2025-10
000006.SZ,2024-12-23,8.26,108.03602724538507,0.0,-146.8919482686689,,-9.443099273607741,7.48,-17.07021791767555,6.85,-8.232445520581111,7.58,6.537530266343837,-23.60774818401937,2024-12
000006.SZ,2024-12-24,8.24,120.10166331860201,0.0,-148.2551143200958,,-11.16504854368932,7.32,-15.533980582524274,6.96,-14.684466019417474,7.03,2.669902912621367,-23.422330097087386,2024-12
000006.SZ,2024-12-25,7.73,127.39519563357311,0.0,-184.03225806451636,,-6.20957309184994,7.25,-10.73738680465718,6.9,-10.9961190168176,6.88,6.985769728331166,-18.369987063389402,2024-12
000006.SZ,2024-12-26,7.74,132.3460677990486,0.0,-170.96382617140114,,-10.723514211886306,6.91,-13.178294573643418,6.72,-8.914728682170548,7.05,6.33074935400517,-18.475452196382435,2024-12
000006.SZ,2024-12-27,8.02,0.0,0.0,-106.3160870794459,,-16.458852867830416,6.7,-17.33167082294264,6.63,-15.586034912718205,6.77,2.618453865336669,-21.321695760598505,2024-12
000006.SZ,2024-12-30,7.48,127.06432472395348,0.0,-148.3709273182958,,-8.422459893048138,6.85,-8.288770053475938,6.86,-9.75935828877006,6.75,10.026737967914439,-15.641711229946534,2024-12
000006.SZ,2024-12-31,7.32,0.0,0.0,-128.47319022395706,,-4.91803278688525,6.96,-7.377049180327869,6.78,-6.693989071038255,6.83,12.43169398907104,-13.797814207650283,2024-12
000006.SZ,2025-01-02,7.25,128.26580128022562,0.0,-116.79005817028016,,-4.827586206896547,6.9,-5.2413793103448265,6.87,-3.862068965517245,6.97,13.517241379310352,-12.965517241379315,2025-01
000006.SZ,2025-01-03,6.91,138.07944897559625,0.0,-124.76656291685194,,-2.749638205499282,6.72,-1.5918958031837964,6.8,5.354558610709119,7.28,19.102749638205502,-8.683068017366145,2025-01
000006.SZ,2025-01-06,6.7,142.43001660193244,0.0,-143.40091021928004,,-1.0447761194029892,6.63,11.641791044776124,7.48,5.07462686567164,7.04,22.835820895522392,-5.820895522388068,2025-01
000006.SZ,2025-01-07,6.85,0.0,0.0,-112.83660130718953,,0.14598540145986388,6.86,10.656934306569351,7.58,5.109489051094899,7.2,20.145985401459868,-7.883211678832118,2025-01
000006.SZ,2025-01-08,6.96,0.0,0.0,-88.8444622151139,,-2.5862068965517198,6.78,1.0057471264367857,7.03,2.5862068965517198,7.14,18.247126436781617,-9.33908045977012,2025-01
000006.SZ,2025-01-09,6.9,0.0,0.0,-78.98989898989893,,-0.4347826086956557,6.87,-0.2898550724637748,6.88,2.028985507246372,7.04,19.275362318840582,-8.55072463768117,2025-01
000006.SZ,2025-08-04,6.16,146.31298790251668,0.0,-156.04395604395563,,10.064935064935067,6.78,25.0,7.7,17.04545454545454,7.21,31.00649350649351,-1.136363636363641,2025-08
000006.SZ,2025-08-05,6.24,0.0,0.0,-51.36950904392588,,19.551282051282044,7.46,25.961538461538463,7.86,16.18589743589743,7.25,29.326923076923077,-1.9230769230769247,2025-08
000006.SZ,2025-08-06,6.27,0.0,0.0,16.800000000000573,,18.500797448165873,7.43,22.488038277511965,7.68,15.94896331738437,7.27,28.708133971291875,-1.5948963317384313,2025-08
000006.SZ,2025-08-07,6.35,0.0,0.0,93.05760709010326,,12.440944881889765,7.14,15.905511811023635,7.36,16.06299212598426,7.37,27.08661417322836,-2.204724409448814,2025-08
000007.SZ,2025-09-23,6.92,200.0,0.0,-189.0751553964964,,5.346820809248556,7.29,4.624277456647403,7.24,15.462427745664744,7.99,16.618497109826595,-2.4566473988439297,2025-09
000007.SZ,2025-09-24,6.97,0.0,0.0,-131.93530282157246,,5.882352941176473,7.38,3.1563845050215305,7.19,17.790530846484952,8.21,21.807747489239606,-2.152080344332848,2025-09
000007.SZ,2025-09-25,6.91,0.0,0.0,-105.78358208955274,,6.078147612156294,7.33,1.8813314037626612,7.04,20.115774240231556,8.3,22.865412445730826,-1.3024602026049183,2025-09
000007.SZ,2025-09-26,6.94,0.0,0.0,-89.64285714285714,,4.322766570605185,7.24,3.602305475504323,7.19,23.91930835734869,8.6,24.783861671469737,-1.7291066282420764,2025-09
000008.SZ,2025-04-03,2.81,131.83458054343302,0.0,16.599299380221048,,5.693950177935949,2.97,-4.270462633451961,2.69,-1.7793594306049918,2.76,16.01423487544483,-10.320284697508898,2025-04
000008.SZ,2025-04-07,2.53,0.0,0.0,-71.19341563785984,,21.739130434782624,3.08,8.300395256917014,2.74,11.067193675889339,2.81,28.85375494071146,0.0,2025-04
000016.SZ,2025-04-01,4.56,108.97828260213929,0.0,-106.16352201257878,,-7.456140350877191,4.22,15.789473684210542,5.28,19.517543859649138,5.45,26.535087719298247,-18.640350877192976,2025-04
000016.SZ,2025-04-02,4.55,112.16190939802493,0.0,-105.2201257861633,,1.9780219780219748,4.64,11.42857142857144,5.07,22.41758241758243,5.57,29.230769230769234,-18.46153846153846,2025-04
000016.SZ,2025-04-03,4.55,113.6776328693677,0.0,-90.39659128154699,,12.087912087912084,5.1,6.813186813186825,4.86,18.90109890109891,5.41,29.230769230769234,-18.46153846153846,2025-04
000016.SZ,2025-04-07,4.1,114.41813139891522,0.0,-184.30345362824994,,28.780487804878064,5.28,22.439024390243905,5.02,31.21951219512196,5.38,43.41463414634148,-9.512195121951212,2025-04
000016.SZ,2025-04-08,3.84,114.7842246061034,0.0,-210.76433668644123,,47.916666666666664,5.68,28.125000000000007,4.92,40.36458333333333,5.39,53.125,-3.3854166666666643,2025-04
000016.SZ,2025-04-09,4.22,0.0,0.0,-111.44458818456215,,25.11848341232229,5.28,15.876777251184834,4.89,26.066350710900487,5.32,39.33649289099527,-2.3696682464454897,2025-04
000016.SZ,2025-04-10,4.64,0.0,0.0,-22.106682072019996,,9.267241379310358,5.07,3.448275862068969,4.8,14.224137931034486,5.3,26.72413793103449,-9.051724137931034,2025-04
000016.SZ,2025-04-11,5.1,0.0,0.0,111.76238405368058,,-4.705882352941163,4.86,-3.3333333333333317,4.93,4.509803921568636,5.33,15.29411764705883,-8.431372549019603,2025-04
000017.SZ,2025-01-02,6.38,200.00000000000003,0.0,-44.291187739463716,,-2.9780564263322806,6.19,-9.874608150470218,5.75,-9.874608150470218,5.75,4.858934169279005,-16.92789968652038,2025-01
000017.SZ,2025-01-03,6.26,0.0,0.0,-9.313350665239287,,-9.265175718849841,5.68,-9.90415335463259,5.64,-5.111821086261972,5.94,6.869009584664547,-15.335463258785943,2025-01
000017.SZ,2025-01-06,6.27,0.0,0.0,-20.126705653021343,,-13.078149920255175,5.45,-8.133971291866025,5.76,-3.349282296650717,6.06,3.9872408293460926,-15.470494417862838,2025-01
000017.SZ,2025-01-07,6.43,0.0,0.0,11.64667237932009,,-10.264385692068432,5.77,-12.597200622083976,5.62,-6.531881804043545,6.01,1.399688958009329,-17.573872472783826,2025-01
000017.SZ,2025-08-01,6.21,119.14276681747532,0.0,-177.72828507795052,,2.5764895330112747,6.37,3.3816425120772946,6.42,4.669887278582931,6.5,15.458937198067632,-0.8051529790660197,2025-08
000017.SZ,2025-08-04,6.28,125.06813888486529,0.0,-100.79289565493107,,2.5477707006369448,6.44,3.6624203821655974,6.51,6.369426751592348,6.68,14.171974522292988,-1.9108280254777086,2025-08
000017.SZ,2025-08-05,6.31,0.0,0.0,-46.53916211293266,,5.38827258320128,6.65,4.120443740095099,6.57,7.131537242472269,6.76,13.62916006339145,-0.7923930269413602,2025-08
000017.SZ,2025-08-06,6.32,0.0,0.0,-26.78298132843622,,3.164556962025305,6.52,8.227848101265815,6.84,5.063291139240497,6.64,13.44936708860759,-0.7911392405063402,2025-08
000017.SZ,2025-08-07,6.36,0.0,0.0,8.838383838383802,,0.6289308176100634,6.4,6.28930817610062,6.76,5.031446540880494,6.68,12.735849056603769,-0.9433962264151021,2025-08
000014.SZ,2024-12-23,11.42,169.204838762653,0.0,-192.86359530261987,,-2.101576182136604,11.18,-9.194395796847642,10.37,-9.457092819614711,10.34,7.443082311733798,-17.250437828371286,2024-12
000014.SZ,2024-12-24,11.4,188.91531855840972,0.0,-176.8671717952686,,-3.596491228070177,10.99,-9.29824561403509,10.34,-12.192982456140356,10.01,2.280701754385963,-17.105263157894747,2024-12
000014.SZ,2024-12-25,11.1,200.0,0.0,-171.60940325497276,,-1.531531531531531,10.93,-7.477477477477478,10.27,-9.189189189189186,10.08,2.9729729729729737,-14.864864864864868,2024-12
000014.SZ,2024-12-26,11.12,0.0,0.0,-136.27761485826,,-6.294964028776972,10.42,-10.791366906474813,9.92,-9.532374100719414,10.06,2.7877697841726663,-15.017985611510792,2024-12
000014.SZ,2024-12-27,11.29,0.0,0.0,-99.94030689279805,,-9.74313551815766,10.19,-12.488928255092988,9.88,-11.248892825509298,10.02,1.2400354295837075,-16.29760850310009,2024-12
000014.SZ,2024-12-30,11.18,0.0,0.0,-96.33297731171302,,-7.245080500894459,10.37,-7.7817531305903325,10.31,-10.286225402504476,10.03,0.9838998211091184,-15.474060822898036,2024-12
000014.SZ,2025-01-10,9.92,175.10363041038363,0.0,-111.28577784368991,,3.9314516129032313,10.31,1.4112903225806508,10.06,6.653225806451614,10.58,9.677419354838717,-4.737903225806458,2025-01
000014.SZ,2025-01-13,9.88,194.26395377586712,0.0,-132.8989139515454,,5.769230769230753,10.45,1.4170040485829836,10.02,3.340080971659919,10.21,10.121457489878543,-4.352226720647788,2025-01
000021.SZ,2025-04-08,15.95,149.3040915327045,0.0,-230.48462602404496,,8.401253918495296,17.29,8.840125391849531,17.36,13.981191222570535,18.18,17.86833855799374,-6.394984326018806,2025-04
000021.SZ,2025-04-09,16.55,158.9277877819268,0.0,-171.3426624594138,,2.9607250755286914,17.04,6.28398791540785,17.59,11.480362537764341,18.45,13.595166163141995,-9.78851963746224,2025-04
000021.SZ,2025-04-10,16.7,0.0,0.0,-91.44415733563018,,1.7365269461077792,16.99,3.7724550898203537,17.33,9.580838323353301,18.3,12.574850299401207,-2.2155688622754552,2025-04
000021.SZ,2025-04-11,17.17,0.0,0.0,-68.45965770171132,,-0.5824111822947082,17.07,1.9219569015725,17.5,6.814210832847979,18.34,9.493302271403605,-4.8922539312755,2025-04
000021.SZ,2025-04-14,17.55,0.0,0.0,-30.74174956576666,,-0.4558404558404663,17.47,-1.1965811965812014,17.34,1.9943019943019822,17.9,7.122507122507122,-4.159544159544161,2025-04
000020.SZ,2024-12-18,14.15,175.51751965808396,0.0,-217.10674791243648,,-9.823321554770322,12.76,-12.367491166077738,12.4,-14.275618374558299,12.13,2.4028268551236738,-21.554770318021205,2024-12
000020.SZ,2024-12-19,14.12,0.0,0.0,-146.91358024691527,,-8.002832861189795,12.99,-16.85552407932011,11.74,-14.23512747875354,12.11,2.620396600566579,-21.38810198300283,2024-12
000020.SZ,2024-12-20,14.37,0.0,0.0,-60.260685056077634,,-8.90744606819763,13.09,-19.137091162143356,11.62,-7.306889352818365,13.32,0.8350730688935352,-22.755741127348642,2024-12
000020.SZ,2024-12-23,13.06,147.2430103655794,0.0,-207.58222821607865,,-0.7656967840735042,12.96,-7.656967840735068,12.06,-1.225114854517612,12.9,9.877488514548231,-15.00765696784074,2024-12
000020.SZ,2024-12-24,13.16,157.90368739611418,0.0,-205.39906103286393,,-5.623100303951369,12.42,-8.73860182370821,12.01,-2.4316109422492422,12.84,6.306990881458967,-15.653495440729486,2024-12
000020.SZ,2024-12-25,12.76,162.8610448415719,0.0,-181.03448275862078,,-2.8213166144200583,12.4,-5.642633228840131,12.04,0.47021943573668107,12.82,9.639498432601885,-13.009404388714735,2024-12
000020.SZ,2024-12-26,12.99,0.0,0.0,-133.41936493039265,,-9.62278675904542,11.74,-11.08545034642032,11.55,-2.232486528098544,12.7,7.698229407236336,-14.549653579676677,2024-12
000020.SZ,2024-12-27,13.09,0.0,0.0,-90.32096647365803,,-11.229946524064175,11.62,-10.847975553857907,11.67,-2.7501909854850988,12.73,6.875477463712761,-15.20244461420932,2024-12
000020.SZ,2024-12-30,12.96,0.0,0.0,-93.93001032197927,,-6.944444444444446,12.06,-6.172839506172845,12.16,1.2345679012345552,13.12,7.9475308641975255,-14.35185185185186,2024-12
000020.SZ,2025-01-06,11.62,161.30389004033879,0.0,-161.5193996035119,,0.4302925989673039,11.67,14.629948364888135,13.32,14.888123924268507,13.35,20.395869191049922,-4.4750430292598935,2025-01
000020.SZ,2025-01-07,12.06,0.0,0.0,-108.34334826468543,,0.8291873963515726,12.16,6.965174129353232,12.9,10.696517412935316,13.35,16.0033167495854,-7.960199004975131,2025-01
000020.SZ,2025-01-08,12.01,0.0,0.0,-96.86924493554332,,0.4995836802664488,12.07,6.9109075770191515,12.84,10.158201498751046,13.23,16.48626144879268,-7.577019150707745,2025-01
000020.SZ,2025-01-09,12.04,0.0,0.0,-72.99719887955172,,0.7475083056478542,12.13,6.478405315614628,12.82,9.717607973421941,13.21,16.196013289036554,-7.8073089700996645,2025-01
000020.SZ,2025-04-09,10.26,149.27404909865962,0.0,-212.23695458431132,,8.284600389863545,11.11,11.695906432748549,11.46,17.446393762183245,12.05,18.71345029239766,-10.136452241715393,2025-04
000020.SZ,2025-04-10,10.81,0.0,0.0,-96.73253261009934,,3.3302497687326493,11.17,4.6253469010175765,11.31,11.008325624421825,12.0,13.413506012950965,-3.6077705827937145,2025-04
000020.SZ,2025-04-11,10.93,0.0,0.0,-64.13407821229053,,2.836230558096985,11.24,4.666056724611161,11.44,8.874656907593785,11.9,12.168344007319305,-1.9213174748398818,2025-04
000020.SZ,2025-04-14,11.3,0.0,0.0,-24.612384816177723,,0.9734513274336233,11.41,0.9734513274336233,11.41,4.424778761061947,11.8,8.49557522123893,-3.893805309734524,2025-04
000026.SZ,2025-11-20,15.23,135.93521142440244,0.0,-217.1478565179352,,0.3282994090610567,15.28,,,,,3.6112934996716937,-3.2173342087984254,2025-11
000026.SZ,2025-11-21,14.96,141.86905544978643,0.0,-248.99004828061882,,2.6069518716577456,15.35,,,,,5.2807486631015985,-1.4705882352941217,2025-11
000026.SZ,2025-11-24,15.28,0.0,0.0,-151.74178636288593,,1.4397905759162346,15.5,,,,,3.0759162303664964,-3.141361256544494,2025-11
000026.SZ,2025-11-25,15.28,0.0,0.0,-92.2738329665238,,-0.39267015706805447,15.22,,,,,3.0759162303664964,-1.0471204188481684,2025-11
000026.SZ,2025-11-26,15.23,0.0,0.0,-80.29563932002922,,,,,,,,3.414313854235059,-0.722258699934348,2025-11
000028.SZ,2025-01-06,27.91,128.91462636867627,0.0,-178.87016530251967,,-5.840200644930129,26.28,-8.921533500537436,25.42,-6.019347903977068,26.23,1.039054102472229,-10.820494446434967,2025-01
000028.SZ,2025-01-07,27.44,133.78563696201766,0.0,-156.24890753364753,,-2.1137026239067125,26.86,-6.705539358600582,25.6,-4.15451895043732,26.3,1.712827988338188,-9.293002915451897,2025-01
000028.SZ,2025-01-08,27.09,136.07337004963938,0.0,-136.69598736954316,,-1.8087855297157567,26.6,-6.127722406792175,25.43,-2.9531192321890023,26.29,1.698043558508678,-8.121077888519746,2025-01
000028.SZ,2025-01-09,26.9,0.0,0.0,-118.27316710085623,,-1.9330855018587345,26.38,-5.353159851301107,25.46,-2.156133828996276,26.32,0.5947955390334578,-7.4721189591078,2025-01
000028.SZ,2025-01-10,26.21,126.17668788330877,0.0,-115.94251523793534,,-0.19076688286913662,26.16,-2.8996566196108415,25.45,-0.19076688286913662,26.16,2.7851964898893566,-5.036245707745136,2025-01
000028.SZ,2025-01-13,26.28,132.54766186970392,0.0,-108.4493363548072,,-3.2724505327245033,25.42,-2.130898021308989,25.72,-1.7123287671232983,25.83,2.2450532724505323,-5.289193302891935,2025-01
000028.SZ,2025-01-14,26.86,0.0,0.0,-78.51072311249315,,-4.690990320178697,25.6,-4.020848845867454,25.78,-3.5740878629933017,25.9,0.03723008190618601,-7.334326135517494,2025-01
000028.SZ,2025-01-15,26.6,0.0,0.0,-72.7175859207823,,-4.39849624060151,25.43,-2.7067669172932423,25.88,-2.105263157894745,26.04,1.0150375939849607,-6.428571428571432,2025-01
000030.SZ,2025-04-09,4.9,156.472655968211,0.0,-199.66782206816833,,5.714285714285701,5.18,21.63265306122448,5.96,25.510204081632654,6.15,29.59183673469386,-7.142857142857154,2025-04
000030.SZ,2025-04-10,5.06,0.0,0.0,-110.90695372432542,,5.3359683794466495,5.33,18.379446640316218,5.99,21.936758893280643,6.17,25.494071146245062,-2.371541501976269,2025-04
000030.SZ,2025-04-11,5.1,0.0,0.0,-85.4955726935161,,5.686274509803923,5.39,18.431372549019617,6.04,20.196078431372555,6.13,24.50980392156863,-2.5490196078431353,2025-04
000030.SZ,2025-04-14,5.18,0.0,0.0,-55.453277545328,,11.1969111969112,5.76,15.444015444015458,5.98,18.146718146718154,6.12,22.586872586872587,-2.316602316602319,2025-04
000030.SZ,2025-06-20,5.7,149.30771501111897,0.0,-133.0273669896317,,6.140350877192976,6.05,1.2280701754385859,5.77,4.210526315789477,5.94,6.491228070175441,-1.2280701754386014,2025-06
000030.SZ,2025-06-23,5.74,152.43026902970325,0.0,-100.85390467318747,,2.6132404181184574,5.89,1.04529616724738,5.8,5.749128919860628,6.07,5.923344947735189,-1.9163763066202144,2025-06
000030.SZ,2025-06-24,5.9,0.0,0.0,-28.728070175438422,,0.0,5.9,-1.6949152542372972,5.8,3.7288135593220293,6.12,4.406779661016945,-3.0508474576271287,2025-06
000030.SZ,2025-06-25,6.0,0.0,0.0,23.509369676320325,,-1.8333333333333386,5.89,-2.6666666666666687,5.84,0.8333333333333304,6.05,2.6666666666666687,-4.666666666666671,2025-06
000030.SZ,2025-06-26,5.9,0.0,0.0,15.384615384614861,,-0.6779661016949159,5.86,-0.847457627118656,5.85,3.5593220338983045,6.11,4.406779661016945,-3.0508474576271287,2025-06
000030.SZ,2025-09-15,5.54,149.18184405311013,0.0,-92.07290294246789,,0.18050541516245103,5.55,1.0830324909747222,5.6,-0.5415162454873691,5.51,5.234657039711192,-3.2490974729241824,2025-09
000030.SZ,2025-09-16,5.65,0.0,0.0,-58.835443037974606,,-1.946902654867262,5.54,-0.3539823008849639,5.63,-2.300884955752226,5.52,3.185840707964597,-5.132743362831859,2025-09
000030.SZ,2025-09-24,5.65,129.9566002018905,0.0,-34.908136482940115,,-0.530973451327438,5.62,-2.831858407079648,5.49,-1.415929203539824,5.57,1.2389380530973344,-5.132743362831859,2025-09
000030.SZ,2025-09-25,5.59,0.0,0.0,1.9875070982388885,,0.8944543828264727,5.64,-3.9355992844364898,5.37,0.53667262969589,5.62,2.3255813953488356,-4.114490161001781,2025-09
000030.SZ,2025-09-26,5.65,0.0,0.0,49.101449275362164,,-2.6548672566371745,5.5,-4.247787610619472,5.41,0.1769911504424741,5.66,1.2389380530973344,-5.132743362831859,2025-09
000031.SZ,2025-03-31,2.61,140.6896525314294,0.0,-118.53398283460866,,-7.279693486590038,2.42,2.2988505747126458,2.67,-1.5325670498084305,2.57,10.344827586206899,-11.111111111111112,2025-03
000031.SZ,2025-04-01,2.64,160.75025078077584,0.0,-103.70370370370397,,-4.1666666666666785,2.53,3.030303030303033,2.72,-1.1363636363636458,2.61,9.090909090909081,-12.121212121212132,2025-04
000031.SZ,2025-04-02,2.64,172.75518078189648,0.0,-102.83505154639144,,-0.3787878787878875,2.63,2.651515151515145,2.71,0.0,2.64,9.090909090909081,-12.121212121212132,2025-04
000031.SZ,2025-04-03,2.68,0.0,0.0,-58.11755034936294,,-4.4776119402985115,2.56,2.2388059701492558,2.74,-0.3731343283582175,2.67,7.462686567164169,-13.432835820895534,2025-04
000031.SZ,2025-04-07,2.41,172.76571874993627,0.0,-228.64583333333377,,17.01244813278007,2.82,13.692946058091287,2.74,10.78838174273858,2.67,19.502074688796668,-3.7344398340249088,2025-04
000031.SZ,2025-04-08,2.42,189.13866893925862,0.0,-226.49294245385497,,10.330578512396695,2.67,15.70247933884297,2.8,8.264462809917363,2.62,19.008264462809915,-4.132231404958682,2025-04
000031.SZ,2025-04-09,2.53,200.0,0.0,-138.5234526783239,,7.509881422924917,2.72,7.1146245059288615,2.71,3.5573122529644388,2.62,13.833992094861664,-8.300395256916996,2025-04
000031.SZ,2025-04-10,2.63,0.0,0.0,-22.241835834069217,,3.041825095057037,2.71,3.041825095057037,2.71,-0.3802281368821212,2.62,9.505703422053232,-4.562737642585556,2025-04
000031.SZ,2025-04-11,2.56,0.0,0.0,-28.544949026876846,,7.031250000000005,2.74,6.640624999999997,2.73,3.1250000000000027,2.64,12.499999999999993,-1.1718750000000098,2025-04
000031.SZ,2025-04-14,2.82,0.0,0.0,109.71786833855755,,-2.8368794326241007,2.74,-8.156028368794326,2.59,-6.382978723404245,2.64,2.1276595744680873,-10.283687943262414,2025-04
000031.SZ,2025-06-23,2.55,155.51081159731396,0.0,-179.69348659003975,,3.921568627450984,2.65,6.666666666666682,2.72,18.03921568627451,3.01,19.607843137254903,-1.9607843137254832,2025-06
