symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
WD,62.24,150126.0,934.384224,0.0,71.04465409231055,0,0,143.45042989047099,143.45042989047099,2,143.45042989047099,False,0,1,1,0,False,True,True,False,-125.84496351188308,-82.92827235343447,"Walker & Dunlop, Inc."
PAVS,2.5901,49500555.0,12821.13875055,0.0,129.16124937164932,0,0,191.6409400261613,200.0,3,191.6409400261613,False,0,0,0,1,False,False,False,True,-51.38777293220822,-142.07336389310368,Paranovus Entertainment Technology Ltd. Class A Ordinary Shares
GO,10.055,1787751.0,1797.5836305,58.064521070309524,58.064521070309524,0,0,189.08845452148253,200.0,2,189.08845452148253,False,1,1,1,0,True,True,True,False,-171.39161584912063,-92.50328083989507,Grocery Outlet Holding Corp. Common Stock
AKAN,0.715,9853718.0,704.540837,0.0,122.66019349482467,0,0,200.0,200.0,4,200.0,False,0,0,1,0,False,False,True,False,-65.24385735761629,-78.06137668887516,Akanda Corp. Common Shares
CRTO,20.17,441981.0,891.4756770000001,0.0,0.0,0,0,0.0,157.27339459131966,3,157.27339459131966,False,0,0,0,0,False,False,False,False,17.758109976737472,-42.26687949270092,Criteo S.A.
MGEE,80.9,53590.0,433.5431,0.0,0.0,0,0,0.0,200.0,3,200.0,False,0,0,0,1,False,False,False,True,86.94275441745764,-75.25374916587695,MGE Energy Inc
AMT,175.605,1383573.0,24296.2336665,0.0,0.0,0,0,0.0,189.16096505791626,2,189.16096505791626,False,0,0,0,0,False,False,False,False,-96.39865515767494,-88.05527499674557,American Tower Corporation
ME,0.6063,29751445.0,1803.8301103499998,0.0,106.74118619117229,0,0,131.58443589873286,134.09612030896434,3,131.58443589873286,False,0,1,1,1,False,True,True,True,-89.74410501406108,-141.42939510757162,23andMe Holding Co. Class A Common Stock
CHPT,7.435,339291.0,252.2628585,0.0,0.0,0,0,0.0,145.25689110197516,2,145.25689110197516,False,0,1,0,1,False,True,False,True,-89.17218090880273,-111.44009808916374,"ChargePoint Holdings, Inc."
NIU,2.985,624258.0,186.34101299999998,0.0,136.94707418555046,0,0,185.52119978268777,185.52119978268777,2,185.52119978268777,False,1,0,1,1,True,False,True,True,-115.79841930823514,-126.14212535766154,Niu Technologies American Depositary Shares
TGL,6.94,1943669.0,1348.9062860000001,0.0,113.98480431838233,0,0,140.1401444272385,149.21000503869288,4,140.1401444272385,False,0,0,0,1,False,False,False,True,-57.67593821113201,-163.81526809316378,Treasure Global Inc. Common Stock
NFLY,12.0617,95089.0,114.69349913,0.0,200.0,0,0,0.0,200.0,3,195.37658554503045,False,1,0,1,1,True,False,True,True,-62.2599100900728,-137.88656771628067,YieldMax NFLX Option Income Strategy ETF
COST,859.75,1152969.0,99126.509775,0.0,137.63400673278625,0,0,179.6177232714391,179.6177232714391,3,179.6177232714391,False,0,0,1,1,False,False,True,True,-108.53516170933437,-181.96175489648172,Costco Wholesale Corporation
ULTY,38.28,696716.0,2667.028848,0.0,105.47868937721937,0,0,188.34954751814308,195.42554016417066,3,188.34954751814308,False,1,1,1,0,True,True,True,False,-124.24237293144003,-96.63639034734733,YieldMax Ultra Option Income Strategy ETF
CUZ,25.07,480790.0,1205.3405300000002,0.0,0.0,0,0,0.0,200.0,2,200.0,False,0,0,0,0,False,False,False,False,-5.244902597900803,-68.90682894900826,Cousins Properties Inc.
